date,zone,zone_name,zone_type,PM2.5,PM10,NO2,SO2,AQI,Category
2024-06-27,West,Alkapuri/Old Padra,Residential,22.7,61.14,9.32,1.47,60,Satisfactory
2024-06-27,Central,Sayajigunj/Mandvi,Commercial/Traffic,28.05,90.77,15.4,3.01,81,Satisfactory
2024-06-28,North,Nandesari (Industrial),Industrial,42.07,102.37,29.83,4.74,107,Moderate
2024-06-28,South,Makarpura (GIDC),Industrial,39.77,106.24,25.71,3.41,95,Satisfactory
2024-06-28,East,Waghodia/Ajwa Rd,Developing/Commercial,30.73,96.38,23.01,1.87,79,Satisfactory
2024-06-28,West,Alkapuri/Old Padra,Residential,24.4,64.79,17.18,1.09,69,Satisfactory
2024-06-28,Central,Sayajigunj/Mandvi,Commercial/Traffic,31.1,97.51,26.02,2.11,94,Satisfactory
2024-06-29,North,Nandesari (Industrial),Industrial,26.01,54.77,36.26,3.36,60,Satisfactory
2024-06-29,South,Makarpura (GIDC),Industrial,24.38,55.96,32.65,2.34,55,Satisfactory
2024-06-29,East,Waghodia/Ajwa Rd,Developing/Commercial,20.47,47.42,25.97,1.38,46,Good
2024-06-29,West,Alkapuri/Old Padra,Residential,16.03,38.53,24.21,0.72,41,Good
2024-06-29,Central,Sayajigunj/Mandvi,Commercial/Traffic,21.61,48.83,32.85,1.53,53,Satisfactory
2024-06-30,North,Nandesari (Industrial),Industrial,21.15,55.73,17.83,7.09,60,Satisfactory
2024-06-30,South,Makarpura (GIDC),Industrial,19.95,50.02,15.04,5.01,54,Satisfactory
2024-06-30,East,Waghodia/Ajwa Rd,Developing/Commercial,16.78,54.72,14.1,2.96,43,Good
2024-06-30,West,Alkapuri/Old Padra,Residential,13.5,37.77,10.08,1.48,38,Good
2024-06-30,Central,Sayajigunj/Mandvi,Commercial/Traffic,17.24,47.95,16.74,2.86,51,Satisfactory
2024-07-01,North,Nandesari (Industrial),Industrial,63.4,77.13,38.36,4.32,166,Moderate
2024-07-01,South,Makarpura (GIDC),Industrial,63.08,64.99,29.98,3.4,152,Moderate
2024-07-01,East,Waghodia/Ajwa Rd,Developing/Commercial,45.52,59.73,28.21,1.89,123,Moderate
2024-07-01,West,Alkapuri/Old Padra,Residential,39.31,48.43,22.76,0.79,106,Moderate
2024-07-01,Central,Sayajigunj/Mandvi,Commercial/Traffic,55.85,63.49,34.98,2.09,141,Moderate
2024-07-02,North,Nandesari (Industrial),Industrial,26.14,58.81,38.15,6.09,69,Satisfactory
2024-07-02,South,Makarpura (GIDC),Industrial,26.0,55.87,34.86,4.28,63,Satisfactory
2024-07-02,East,Waghodia/Ajwa Rd,Developing/Commercial,20.9,51.73,25.33,2.5,48,Good
2024-07-02,West,Alkapuri/Old Padra,Residential,17.95,32.56,21.7,1.3,43,Good
2024-07-02,Central,Sayajigunj/Mandvi,Commercial/Traffic,23.62,51.47,32.74,2.96,57,Satisfactory
2024-07-03,North,Nandesari (Industrial),Industrial,36.24,74.39,35.99,5.56,93,Satisfactory
2024-07-03,South,Makarpura (GIDC),Industrial,36.16,73.53,29.2,4.4,84,Satisfactory
2024-07-03,East,Waghodia/Ajwa Rd,Developing/Commercial,28.06,70.74,23.15,2.48,68,Satisfactory
2024-07-03,West,Alkapuri/Old Padra,Residential,25.53,52.68,20.89,1.16,58,Satisfactory
2024-07-03,Central,Sayajigunj/Mandvi,Commercial/Traffic,29.83,69.75,31.71,2.77,75,Satisfactory
2024-07-04,North,Nandesari (Industrial),Industrial,41.45,96.18,21.29,9.39,103,Moderate
2024-07-04,South,Makarpura (GIDC),Industrial,42.84,93.53,19.83,6.65,101,Moderate
2024-07-04,East,Waghodia/Ajwa Rd,Developing/Commercial,36.34,91.43,15.18,3.25,80,Satisfactory
2024-07-04,West,Alkapuri/Old Padra,Residential,25.89,66.33,11.78,1.68,70,Satisfactory
2024-07-04,Central,Sayajigunj/Mandvi,Commercial/Traffic,34.0,87.29,21.11,4.21,89,Satisfactory
2024-07-05,North,Nandesari (Industrial),Industrial,45.86,101.08,40.25,10.42,104,Moderate
2024-07-05,South,Makarpura (GIDC),Industrial,39.71,86.93,36.31,7.31,98,Satisfactory
2024-07-05,East,Waghodia/Ajwa Rd,Developing/Commercial,30.91,90.3,26.98,3.66,83,Satisfactory
2024-07-05,West,Alkapuri/Old Padra,Residential,28.87,54.15,24.94,2.04,67,Satisfactory
2024-07-05,Central,Sayajigunj/Mandvi,Commercial/Traffic,33.48,84.01,35.36,4.48,83,Satisfactory
2024-07-06,North,Nandesari (Industrial),Industrial,38.1,122.79,18.97,6.38,128,Moderate
2024-07-06,South,Makarpura (GIDC),Industrial,33.96,128.24,16.62,5.01,120,Moderate
2024-07-06,East,Waghodia/Ajwa Rd,Developing/Commercial,32.21,97.44,12.01,2.73,95,Satisfactory
2024-07-06,West,Alkapuri/Old Padra,Residential,24.29,85.66,11.38,1.42,84,Satisfactory
2024-07-06,Central,Sayajigunj/Mandvi,Commercial/Traffic,33.52,122.62,17.07,2.7,110,Moderate
2024-07-07,North,Nandesari (Industrial),Industrial,38.89,67.48,29.02,7.93,99,Satisfactory
2024-07-07,South,Makarpura (GIDC),Industrial,39.54,55.24,22.24,5.58,94,Satisfactory
2024-07-07,East,Waghodia/Ajwa Rd,Developing/Commercial,30.42,57.51,19.93,3.25,81,Satisfactory
2024-07-07,West,Alkapuri/Old Padra,Residential,29.26,44.69,17.74,1.44,68,Satisfactory
2024-07-07,Central,Sayajigunj/Mandvi,Commercial/Traffic,32.7,56.55,25.98,3.33,84,Satisfactory
2024-07-08,North,Nandesari (Industrial),Industrial,38.17,75.93,21.78,3.79,99,Satisfactory
2024-07-08,South,Makarpura (GIDC),Industrial,38.23,69.96,18.77,2.56,92,Satisfactory
2024-07-08,East,Waghodia/Ajwa Rd,Developing/Commercial,32.07,68.18,16.65,1.36,78,Satisfactory
2024-07-08,West,Alkapuri/Old Padra,Residential,24.97,42.55,13.52,0.67,68,Satisfactory
2024-07-08,Central,Sayajigunj/Mandvi,Commercial/Traffic,35.31,69.96,21.93,1.66,88,Satisfactory
2024-07-09,North,Nandesari (Industrial),Industrial,39.51,89.05,41.12,9.05,98,Satisfactory
2024-07-09,South,Makarpura (GIDC),Industrial,36.21,82.43,36.83,6.38,88,Satisfactory
2024-07-09,East,Waghodia/Ajwa Rd,Developing/Commercial,27.52,74.76,32.02,3.59,76,Satisfactory
2024-07-09,West,Alkapuri/Old Padra,Residential,24.96,50.66,25.16,1.64,64,Satisfactory
2024-07-09,Central,Sayajigunj/Mandvi,Commercial/Traffic,35.24,78.45,44.07,4.02,80,Satisfactory
2024-07-10,North,Nandesari (Industrial),Industrial,46.71,102.69,46.91,7.71,115,Moderate
2024-07-10,South,Makarpura (GIDC),Industrial,37.17,80.85,40.5,5.11,105,Moderate
2024-07-10,East,Waghodia/Ajwa Rd,Developing/Commercial,33.9,85.8,34.33,2.93,87,Satisfactory
2024-07-10,West,Alkapuri/Old Padra,Residential,31.4,63.12,27.89,1.48,70,Satisfactory
2024-07-10,Central,Sayajigunj/Mandvi,Commercial/Traffic,34.95,79.86,45.68,2.93,97,Satisfactory
2024-07-11,North,Nandesari (Industrial),Industrial,39.8,88.82,34.87,6.62,102,Moderate
2024-07-11,South,Makarpura (GIDC),Industrial,42.92,94.63,29.18,4.79,95,Satisfactory
2024-07-11,East,Waghodia/Ajwa Rd,Developing/Commercial,29.82,83.5,23.37,2.49,81,Satisfactory
2024-07-11,West,Alkapuri/Old Padra,Residential,27.67,63.88,19.21,1.19,65,Satisfactory
2024-07-11,Central,Sayajigunj/Mandvi,Commercial/Traffic,34.47,84.43,29.66,2.85,91,Satisfactory
2024-07-12,North,Nandesari (Industrial),Industrial,32.87,91.72,40.16,4.73,104,Moderate
2024-07-12,South,Makarpura (GIDC),Industrial,29.95,104.67,33.37,3.05,90,Satisfactory
2024-07-12,East,Waghodia/Ajwa Rd,Developing/Commercial,25.45,91.16,25.56,1.74,78,Satisfactory
2024-07-12,West,Alkapuri/Old Padra,Residential,19.59,64.75,23.16,0.92,66,Satisfactory
2024-07-12,Central,Sayajigunj/Mandvi,Commercial/Traffic,29.66,86.03,36.16,2.03,85,Satisfactory
2024-07-13,North,Nandesari (Industrial),Industrial,35.23,84.38,27.38,7.35,92,Satisfactory
2024-07-13,South,Makarpura (GIDC),Industrial,35.5,74.11,25.65,5.62,89,Satisfactory
2024-07-13,East,Waghodia/Ajwa Rd,Developing/Commercial,30.23,73.56,21.84,3.36,75,Satisfactory
2024-07-13,West,Alkapuri/Old Padra,Residential,24.91,49.64,18.61,1.68,64,Satisfactory
2024-07-13,Central,Sayajigunj/Mandvi,Commercial/Traffic,35.75,67.36,24.95,3.61,82,Satisfactory
2024-07-14,North,Nandesari (Industrial),Industrial,46.09,88.25,38.35,7.8,104,Moderate
2024-07-14,South,Makarpura (GIDC),Industrial,40.05,83.59,33.78,4.67,95,Satisfactory
2024-07-14,East,Waghodia/Ajwa Rd,Developing/Commercial,31.2,74.72,29.44,2.59,76,Satisfactory
2024-07-14,West,Alkapuri/Old Padra,Residential,28.6,49.0,21.7,1.33,67,Satisfactory
2024-07-14,Central,Sayajigunj/Mandvi,Commercial/Traffic,33.01,72.99,37.65,3.15,90,Satisfactory
2024-07-15,North,Nandesari (Industrial),Industrial,57.76,68.42,27.57,3.57,154,Moderate
2024-07-15,South,Makarpura (GIDC),Industrial,57.7,68.48,26.31,2.9,147,Moderate
2024-07-15,East,Waghodia/Ajwa Rd,Developing/Commercial,46.01,69.97,23.76,1.44,113,Moderate
2024-07-15,West,Alkapuri/Old Padra,Residential,41.23,43.53,19.92,0.74,96,Satisfactory
2024-07-15,Central,Sayajigunj/Mandvi,Commercial/Traffic,53.7,70.59,25.93,1.85,135,Moderate
2024-07-16,North,Nandesari (Industrial),Industrial,42.77,54.17,38.35,10.3,107,Moderate
2024-07-16,South,Makarpura (GIDC),Industrial,38.65,45.56,29.94,7.69,93,Satisfactory
2024-07-16,East,Waghodia/Ajwa Rd,Developing/Commercial,35.19,42.81,28.78,3.75,78,Satisfactory
2024-07-16,West,Alkapuri/Old Padra,Residential,28.81,32.77,20.75,1.9,66,Satisfactory
2024-07-16,Central,Sayajigunj/Mandvi,Commercial/Traffic,35.12,52.92,32.17,4.61,89,Satisfactory
2024-07-17,North,Nandesari (Industrial),Industrial,34.76,52.04,16.14,5.21,85,Satisfactory
2024-07-17,South,Makarpura (GIDC),Industrial,32.67,59.39,12.47,4.35,82,Satisfactory
2024-07-17,East,Waghodia/Ajwa Rd,Developing/Commercial,29.22,50.78,10.52,2.39,67,Satisfactory
2024-07-17,West,Alkapuri/Old Padra,Residential,22.66,33.55,8.61,1.05,60,Satisfactory
2024-07-17,Central,Sayajigunj/Mandvi,Commercial/Traffic,30.2,52.82,13.52,2.43,74,Satisfactory
2024-07-18,North,Nandesari (Industrial),Industrial,28.36,61.74,18.3,4.0,68,Satisfactory
2024-07-18,South,Makarpura (GIDC),Industrial,24.54,60.44,16.95,2.92,65,Satisfactory
2024-07-18,East,Waghodia/Ajwa Rd,Developing/Commercial,20.84,59.45,12.97,1.54,51,Satisfactory
2024-07-18,West,Alkapuri/Old Padra,Residential,17.44,37.89,11.08,0.9,47,Good
2024-07-18,Central,Sayajigunj/Mandvi,Commercial/Traffic,23.67,58.76,17.0,1.75,59,Satisfactory
2024-07-19,North,Nandesari (Industrial),Industrial,32.64,94.4,20.0,9.31,103,Moderate
2024-07-19,South,Makarpura (GIDC),Industrial,28.16,96.54,15.41,7.46,92,Satisfactory
2024-07-19,East,Waghodia/Ajwa Rd,Developing/Commercial,21.27,85.49,14.85,3.76,74,Satisfactory
2024-07-19,West,Alkapuri/Old Padra,Residential,19.92,63.94,11.08,2.09,65,Satisfactory
2024-07-19,Central,Sayajigunj/Mandvi,Commercial/Traffic,24.22,86.52,18.17,4.33,86,Satisfactory
2024-07-20,North,Nandesari (Industrial),Industrial,25.95,69.16,16.26,6.17,71,Satisfactory
2024-07-20,South,Makarpura (GIDC),Industrial,22.59,64.3,14.08,3.98,63,Satisfactory
2024-07-20,East,Waghodia/Ajwa Rd,Developing/Commercial,17.54,62.7,10.21,2.07,55,Satisfactory
2024-07-20,West,Alkapuri/Old Padra,Residential,14.97,39.46,9.87,1.11,43,Good
2024-07-20,Central,Sayajigunj/Mandvi,Commercial/Traffic,21.79,57.48,13.87,2.27,60,Satisfactory
2024-07-21,North,Nandesari (Industrial),Industrial,32.35,67.04,25.05,5.44,77,Satisfactory
2024-07-21,South,Makarpura (GIDC),Industrial,29.16,62.84,18.1,4.35,72,Satisfactory
2024-07-21,East,Waghodia/Ajwa Rd,Developing/Commercial,26.98,57.85,15.4,2.41,61,Satisfactory
2024-07-21,West,Alkapuri/Old Padra,Residential,21.5,40.74,14.54,1.27,54,Satisfactory
2024-07-21,Central,Sayajigunj/Mandvi,Commercial/Traffic,25.66,53.71,22.39,2.71,68,Satisfactory
2024-07-22,North,Nandesari (Industrial),Industrial,25.98,63.56,41.6,6.45,68,Satisfactory
2024-07-22,South,Makarpura (GIDC),Industrial,24.18,58.72,35.45,4.76,65,Satisfactory
2024-07-22,East,Waghodia/Ajwa Rd,Developing/Commercial,18.08,57.36,28.56,2.55,52,Satisfactory
2024-07-22,West,Alkapuri/Old Padra,Residential,15.68,46.7,24.07,1.26,46,Good
2024-07-22,Central,Sayajigunj/Mandvi,Commercial/Traffic,20.08,58.76,33.79,2.96,58,Satisfactory
2024-07-23,North,Nandesari (Industrial),Industrial,24.26,57.73,29.06,3.42,64,Satisfactory
2024-07-23,South,Makarpura (GIDC),Industrial,22.1,57.87,23.0,2.52,61,Satisfactory
2024-07-23,East,Waghodia/Ajwa Rd,Developing/Commercial,17.82,58.45,18.17,1.51,49,Good
2024-07-23,West,Alkapuri/Old Padra,Residential,14.36,37.02,17.37,0.74,43,Good
2024-07-23,Central,Sayajigunj/Mandvi,Commercial/Traffic,19.78,57.01,24.31,1.74,55,Satisfactory
2024-07-24,North,Nandesari (Industrial),Industrial,35.39,60.41,22.25,6.69,88,Satisfactory
2024-07-24,South,Makarpura (GIDC),Industrial,32.99,59.1,20.14,4.52,80,Satisfactory
2024-07-24,East,Waghodia/Ajwa Rd,Developing/Commercial,25.16,52.41,15.09,2.49,66,Satisfactory
2024-07-24,West,Alkapuri/Old Padra,Residential,25.69,39.0,12.36,1.44,60,Satisfactory
2024-07-24,Central,Sayajigunj/Mandvi,Commercial/Traffic,31.59,50.11,19.96,2.86,77,Satisfactory
2024-07-25,North,Nandesari (Industrial),Industrial,41.46,81.3,22.65,9.04,115,Moderate
2024-07-25,South,Makarpura (GIDC),Industrial,39.85,72.25,17.49,6.07,102,Moderate
2024-07-25,East,Waghodia/Ajwa Rd,Developing/Commercial,33.76,66.34,15.54,3.44,84,Satisfactory
2024-07-25,West,Alkapuri/Old Padra,Residential,31.51,43.48,14.32,1.71,72,Satisfactory
2024-07-25,Central,Sayajigunj/Mandvi,Commercial/Traffic,39.83,68.11,22.53,4.15,94,Satisfactory
2024-07-26,North,Nandesari (Industrial),Industrial,47.77,81.65,33.87,4.18,112,Moderate
2024-07-26,South,Makarpura (GIDC),Industrial,40.07,75.79,30.49,2.93,98,Satisfactory
2024-07-26,East,Waghodia/Ajwa Rd,Developing/Commercial,38.0,65.14,24.67,1.66,89,Satisfactory
2024-07-26,West,Alkapuri/Old Padra,Residential,30.64,55.96,21.88,0.89,74,Satisfactory
2024-07-26,Central,Sayajigunj/Mandvi,Commercial/Traffic,39.69,70.13,29.34,1.97,92,Satisfactory
2024-07-27,North,Nandesari (Industrial),Industrial,31.42,66.2,32.77,3.34,82,Satisfactory
2024-07-27,South,Makarpura (GIDC),Industrial,33.88,60.84,25.45,2.4,78,Satisfactory
2024-07-27,East,Waghodia/Ajwa Rd,Developing/Commercial,27.54,58.17,23.38,1.56,64,Satisfactory
2024-07-27,West,Alkapuri/Old Padra,Residential,20.36,43.85,16.98,0.71,55,Satisfactory
2024-07-27,Central,Sayajigunj/Mandvi,Commercial/Traffic,29.91,56.75,30.45,1.5,71,Satisfactory
2024-07-28,North,Nandesari (Industrial),Industrial,21.75,108.31,18.64,6.77,98,Satisfactory
2024-07-28,South,Makarpura (GIDC),Industrial,22.24,96.41,15.8,4.97,93,Satisfactory
2024-07-28,East,Waghodia/Ajwa Rd,Developing/Commercial,19.51,95.12,12.39,2.63,76,Satisfactory
2024-07-28,West,Alkapuri/Old Padra,Residential,16.54,61.26,10.59,1.18,65,Satisfactory
2024-07-28,Central,Sayajigunj/Mandvi,Commercial/Traffic,18.4,85.88,16.91,2.53,85,Satisfactory
2024-07-29,North,Nandesari (Industrial),Industrial,45.32,96.86,29.78,8.27,113,Moderate
2024-07-29,South,Makarpura (GIDC),Industrial,44.5,99.7,25.7,6.34,106,Moderate
2024-07-29,East,Waghodia/Ajwa Rd,Developing/Commercial,34.76,79.4,20.88,3.21,86,Satisfactory
2024-07-29,West,Alkapuri/Old Padra,Residential,30.61,64.37,18.25,1.64,72,Satisfactory
2024-07-29,Central,Sayajigunj/Mandvi,Commercial/Traffic,37.22,94.65,25.72,3.45,96,Satisfactory
2024-07-30,North,Nandesari (Industrial),Industrial,31.54,75.52,28.56,3.69,84,Satisfactory
2024-07-30,South,Makarpura (GIDC),Industrial,27.52,83.34,24.43,2.79,75,Satisfactory
2024-07-30,East,Waghodia/Ajwa Rd,Developing/Commercial,22.5,68.76,19.53,1.52,63,Satisfactory
2024-07-30,West,Alkapuri/Old Padra,Residential,20.33,56.01,14.78,0.76,52,Satisfactory
2024-07-30,Central,Sayajigunj/Mandvi,Commercial/Traffic,25.75,67.89,22.8,1.68,71,Satisfactory
2024-07-31,North,Nandesari (Industrial),Industrial,19.64,91.4,35.4,6.47,102,Moderate
2024-07-31,South,Makarpura (GIDC),Industrial,18.95,92.86,33.33,5.13,91,Satisfactory
2024-07-31,East,Waghodia/Ajwa Rd,Developing/Commercial,17.54,88.03,26.17,2.84,76,Satisfactory
2024-07-31,West,Alkapuri/Old Padra,Residential,12.99,65.27,20.1,1.34,66,Satisfactory
2024-07-31,Central,Sayajigunj/Mandvi,Commercial/Traffic,18.41,84.29,36.86,2.81,83,Satisfactory
2024-08-01,North,Nandesari (Industrial),Industrial,41.65,100.44,40.09,4.77,102,Moderate
2024-08-01,South,Makarpura (GIDC),Industrial,35.49,94.82,38.04,3.13,92,Satisfactory
2024-08-01,East,Waghodia/Ajwa Rd,Developing/Commercial,32.26,80.24,35.57,1.74,81,Satisfactory
2024-08-01,West,Alkapuri/Old Padra,Residential,26.69,56.55,27.59,0.92,68,Satisfactory
2024-08-01,Central,Sayajigunj/Mandvi,Commercial/Traffic,36.79,95.27,42.68,2.04,85,Satisfactory
2024-08-02,North,Nandesari (Industrial),Industrial,27.23,60.02,32.6,3.53,61,Satisfactory
2024-08-02,South,Makarpura (GIDC),Industrial,23.1,59.12,25.79,2.42,56,Satisfactory
2024-08-02,East,Waghodia/Ajwa Rd,Developing/Commercial,20.04,56.51,23.98,1.55,49,Good
2024-08-02,West,Alkapuri/Old Padra,Residential,17.83,40.92,19.66,0.74,40,Good
2024-08-02,Central,Sayajigunj/Mandvi,Commercial/Traffic,23.52,59.07,32.94,1.64,54,Satisfactory
2024-08-03,North,Nandesari (Industrial),Industrial,39.08,70.9,41.41,6.79,100,Satisfactory
2024-08-03,South,Makarpura (GIDC),Industrial,38.75,80.53,38.33,4.13,100,Satisfactory
2024-08-03,East,Waghodia/Ajwa Rd,Developing/Commercial,32.47,71.56,35.36,2.6,79,Satisfactory
2024-08-03,West,Alkapuri/Old Padra,Residential,25.8,52.81,26.71,1.2,68,Satisfactory
2024-08-03,Central,Sayajigunj/Mandvi,Commercial/Traffic,36.05,69.73,41.36,2.76,91,Satisfactory
2024-08-04,North,Nandesari (Industrial),Industrial,48.03,55.49,20.57,5.61,105,Moderate
2024-08-04,South,Makarpura (GIDC),Industrial,39.07,47.05,20.53,3.71,98,Satisfactory
2024-08-04,East,Waghodia/Ajwa Rd,Developing/Commercial,35.87,50.1,16.63,2.22,85,Satisfactory
2024-08-04,West,Alkapuri/Old Padra,Residential,27.64,35.83,12.36,1.1,72,Satisfactory
2024-08-04,Central,Sayajigunj/Mandvi,Commercial/Traffic,33.91,46.26,19.62,2.54,93,Satisfactory
2024-08-05,North,Nandesari (Industrial),Industrial,18.86,98.68,39.23,6.82,93,Satisfactory
2024-08-05,South,Makarpura (GIDC),Industrial,18.27,82.77,32.58,4.29,87,Satisfactory
2024-08-05,East,Waghodia/Ajwa Rd,Developing/Commercial,13.95,80.46,25.86,2.57,70,Satisfactory
2024-08-05,West,Alkapuri/Old Padra,Residential,12.77,52.3,22.49,1.41,60,Satisfactory
2024-08-05,Central,Sayajigunj/Mandvi,Commercial/Traffic,17.3,80.03,30.93,2.98,79,Satisfactory
2024-08-06,North,Nandesari (Industrial),Industrial,42.75,86.76,16.82,3.43,99,Satisfactory
2024-08-06,South,Makarpura (GIDC),Industrial,37.01,74.42,16.33,2.37,95,Satisfactory
2024-08-06,East,Waghodia/Ajwa Rd,Developing/Commercial,30.17,68.71,12.02,1.34,83,Satisfactory
2024-08-06,West,Alkapuri/Old Padra,Residential,26.85,54.7,10.06,0.68,71,Satisfactory
2024-08-06,Central,Sayajigunj/Mandvi,Commercial/Traffic,34.4,74.97,16.84,1.42,89,Satisfactory
2024-08-07,North,Nandesari (Industrial),Industrial,29.59,108.13,33.01,7.32,116,Moderate
2024-08-07,South,Makarpura (GIDC),Industrial,30.47,107.69,28.7,5.16,110,Moderate
2024-08-07,East,Waghodia/Ajwa Rd,Developing/Commercial,22.45,92.33,22.93,2.81,87,Satisfactory
2024-08-07,West,Alkapuri/Old Padra,Residential,19.83,71.0,22.48,1.28,77,Satisfactory
2024-08-07,Central,Sayajigunj/Mandvi,Commercial/Traffic,27.32,102.29,30.17,3.3,98,Satisfactory
2024-08-08,North,Nandesari (Industrial),Industrial,22.97,56.38,37.66,9.94,61,Satisfactory
2024-08-08,South,Makarpura (GIDC),Industrial,24.12,53.66,36.04,6.89,57,Satisfactory
2024-08-08,East,Waghodia/Ajwa Rd,Developing/Commercial,19.84,43.3,31.31,3.71,48,Good
2024-08-08,West,Alkapuri/Old Padra,Residential,15.79,33.87,24.92,2.16,38,Good
2024-08-08,Central,Sayajigunj/Mandvi,Commercial/Traffic,22.67,43.69,36.32,4.09,49,Good
2024-08-09,North,Nandesari (Industrial),Industrial,33.19,105.32,39.77,7.77,118,Moderate
2024-08-09,South,Makarpura (GIDC),Industrial,30.4,119.57,28.7,5.51,104,Moderate
2024-08-09,East,Waghodia/Ajwa Rd,Developing/Commercial,28.14,93.08,27.36,3.21,91,Satisfactory
2024-08-09,West,Alkapuri/Old Padra,Residential,24.15,80.41,23.5,1.41,78,Satisfactory
2024-08-09,Central,Sayajigunj/Mandvi,Commercial/Traffic,30.87,104.22,35.8,3.03,100,Satisfactory
2024-08-10,North,Nandesari (Industrial),Industrial,34.96,80.86,31.38,4.81,90,Satisfactory
2024-08-10,South,Makarpura (GIDC),Industrial,33.96,81.72,24.98,3.58,86,Satisfactory
2024-08-10,East,Waghodia/Ajwa Rd,Developing/Commercial,29.77,76.22,23.78,2.11,69,Satisfactory
2024-08-10,West,Alkapuri/Old Padra,Residential,24.02,53.27,18.01,1.05,56,Satisfactory
2024-08-10,Central,Sayajigunj/Mandvi,Commercial/Traffic,27.7,83.91,29.24,2.39,76,Satisfactory
2024-08-11,North,Nandesari (Industrial),Industrial,24.67,66.65,25.08,6.78,64,Satisfactory
2024-08-11,South,Makarpura (GIDC),Industrial,24.07,58.48,22.3,5.74,62,Satisfactory
2024-08-11,East,Waghodia/Ajwa Rd,Developing/Commercial,19.4,56.31,19.69,3.04,50,Good
2024-08-11,West,Alkapuri/Old Padra,Residential,17.18,41.25,15.97,1.41,43,Good
2024-08-11,Central,Sayajigunj/Mandvi,Commercial/Traffic,20.46,60.22,23.91,3.02,53,Satisfactory
2024-08-12,North,Nandesari (Industrial),Industrial,54.51,88.18,41.66,6.2,142,Moderate
2024-08-12,South,Makarpura (GIDC),Industrial,52.38,88.81,40.68,3.95,141,Moderate
2024-08-12,East,Waghodia/Ajwa Rd,Developing/Commercial,46.59,78.01,31.51,2.53,108,Moderate
2024-08-12,West,Alkapuri/Old Padra,Residential,39.97,61.12,24.51,1.22,92,Satisfactory
2024-08-12,Central,Sayajigunj/Mandvi,Commercial/Traffic,54.82,84.2,44.31,2.85,127,Moderate
2024-08-13,North,Nandesari (Industrial),Industrial,64.33,78.98,37.13,4.21,153,Moderate
2024-08-13,South,Makarpura (GIDC),Industrial,59.53,85.48,31.54,2.7,150,Moderate
2024-08-13,East,Waghodia/Ajwa Rd,Developing/Commercial,44.85,67.69,24.91,1.73,116,Moderate
2024-08-13,West,Alkapuri/Old Padra,Residential,41.8,47.83,22.97,0.76,100,Satisfactory
2024-08-13,Central,Sayajigunj/Mandvi,Commercial/Traffic,50.17,72.06,32.81,1.77,132,Moderate
2024-08-14,North,Nandesari (Industrial),Industrial,46.34,88.68,39.09,8.54,104,Moderate
2024-08-14,South,Makarpura (GIDC),Industrial,36.71,76.76,33.63,6.47,96,Satisfactory
2024-08-14,East,Waghodia/Ajwa Rd,Developing/Commercial,33.35,67.64,27.21,3.39,82,Satisfactory
2024-08-14,West,Alkapuri/Old Padra,Residential,27.28,52.75,22.71,1.89,70,Satisfactory
2024-08-14,Central,Sayajigunj/Mandvi,Commercial/Traffic,37.75,75.84,35.92,4.05,94,Satisfactory
2024-08-15,North,Nandesari (Industrial),Industrial,30.92,68.0,38.02,4.83,70,Satisfactory
2024-08-15,South,Makarpura (GIDC),Industrial,25.41,62.71,29.4,3.48,66,Satisfactory
2024-08-15,East,Waghodia/Ajwa Rd,Developing/Commercial,21.04,55.75,26.39,1.83,56,Satisfactory
2024-08-15,West,Alkapuri/Old Padra,Residential,20.29,39.98,21.14,1.07,45,Good
